,,,,,,,Daily Price Arrival Report-07-11-2025 to 26-02-2026 for Maharashtra,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,"1,450.00","2,200.00","1,800.00",Rs./Quintal,239.60,Metric Tonnes,10-11-2025
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,600.00,"1,250.00",800.00,Rs./Quintal,147.60,Metric Tonnes,10-02-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,500.00,"1,550.00","1,050.00",Rs./Quintal,203.50,Metric Tonnes,10-01-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,750.00,"1,750.00","1,300.00",Rs./Quintal,210.80,Metric Tonnes,09-12-2025
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,650.00,"1,300.00",850.00,Rs./Quintal,261.00,Metric Tonnes,09-02-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,550.00,"1,500.00","1,000.00",Rs./Quintal,321.00,Metric Tonnes,09-01-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,700.00,"1,700.00","1,250.00",Rs./Quintal,219.60,Metric Tonnes,08-12-2025
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,"1,400.00","2,200.00","1,800.00",Rs./Quintal,202.00,Metric Tonnes,08-11-2025
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,500.00,"1,400.00",950.00,Rs./Quintal,242.00,Metric Tonnes,08-01-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,"1,300.00","2,050.00","1,750.00",Rs./Quintal,178.50,Metric Tonnes,07-11-2025
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,700.00,"1,350.00",900.00,Rs./Quintal,208.00,Metric Tonnes,07-02-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,500.00,"1,450.00","1,000.00",Rs./Quintal,205.00,Metric Tonnes,07-01-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,900.00,"1,750.00","1,300.00",Rs./Quintal,163.20,Metric Tonnes,06-12-2025
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,600.00,"1,300.00",850.00,Rs./Quintal,196.50,Metric Tonnes,06-02-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,600.00,"1,550.00","1,050.00",Rs./Quintal,161.00,Metric Tonnes,06-01-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,850.00,"1,700.00","1,250.00",Rs./Quintal,169.50,Metric Tonnes,05-12-2025
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,500.00,"1,250.00",800.00,Rs./Quintal,224.60,Metric Tonnes,05-02-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,600.00,"1,450.00","1,100.00",Rs./Quintal,218.50,Metric Tonnes,05-01-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,800.00,"1,650.00","1,200.00",Rs./Quintal,182.00,Metric Tonnes,04-12-2025
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,600.00,"1,300.00",850.00,Rs./Quintal,235.00,Metric Tonnes,04-02-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,800.00,"1,500.00","1,200.00",Rs./Quintal,167.60,Metric Tonnes,03-12-2025
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,700.00,"1,500.00","1,150.00",Rs./Quintal,263.00,Metric Tonnes,03-01-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,950.00,"1,750.00","1,300.00",Rs./Quintal,164.70,Metric Tonnes,02-12-2025
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,241.50,Metric Tonnes,02-01-2026
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,900.00,"1,700.00","1,250.00",Rs./Quintal,181.70,Metric Tonnes,01-12-2025
Maharashtra,Nashik,Nasik APMC,Vegetables,Potato,Other,Local,600.00,"1,500.00","1,100.00",Rs./Quintal,161.30,Metric Tonnes,01-01-2026
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,"1,300.00","1,500.00","1,400.00",Rs./Quintal,10.20,Metric Tonnes,28-12-2025
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,"1,800.00","2,000.00","1,900.00",Rs./Quintal,3.80,Metric Tonnes,27-11-2025
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,"1,500.00","1,700.00","1,600.00",Rs./Quintal,8.20,Metric Tonnes,25-12-2025
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,"1,800.00","2,200.00","2,000.00",Rs./Quintal,10.10,Metric Tonnes,23-11-2025
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,900.00,"1,000.00",950.00,Rs./Quintal,12.90,Metric Tonnes,22-01-2026
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,"1,200.00","2,200.00","1,600.00",Rs./Quintal,6.10,Metric Tonnes,20-11-2025
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,"1,400.00","1,600.00","1,500.00",Rs./Quintal,4.20,Metric Tonnes,18-12-2025
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,"1,000.00","1,100.00","1,050.00",Rs./Quintal,44.30,Metric Tonnes,18-01-2026
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,700.00,"1,200.00",900.00,Rs./Quintal,8.40,Metric Tonnes,15-01-2026
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,"1,200.00","1,600.00","1,400.00",Rs./Quintal,6.20,Metric Tonnes,14-12-2025
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,700.00,"1,000.00",800.00,Rs./Quintal,64.90,Metric Tonnes,12-02-2026
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,"1,200.00","1,500.00","1,400.00",Rs./Quintal,30.60,Metric Tonnes,11-12-2025
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,600.00,950.00,800.00,Rs./Quintal,11.40,Metric Tonnes,11-01-2026
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,700.00,900.00,800.00,Rs./Quintal,51.00,Metric Tonnes,08-01-2026
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,"1,400.00","1,600.00","1,500.00",Rs./Quintal,10.60,Metric Tonnes,07-12-2025
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,800.00,"1,100.00",900.00,Rs./Quintal,28.40,Metric Tonnes,05-02-2026
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,"1,700.00","1,800.00","1,750.00",Rs./Quintal,18.20,Metric Tonnes,04-12-2025
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,900.00,"1,400.00","1,100.00",Rs./Quintal,31.30,Metric Tonnes,04-01-2026
Maharashtra,Pune,Junnar APMC,Vegetables,Potato,Local,Local,"1,500.00","2,000.00","1,700.00",Rs./Quintal,9.50,Metric Tonnes,01-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,500.00",900.00,Rs./Quintal,12.00,Metric Tonnes,31-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,500.00",900.00,Rs./Quintal,6.20,Metric Tonnes,31-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"2,000.00","1,200.00",Rs./Quintal,6.20,Metric Tonnes,30-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,200.00",650.00,Rs./Quintal,9.50,Metric Tonnes,30-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"2,160.00","1,500.00",Rs./Quintal,6.60,Metric Tonnes,29-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"2,100.00","1,300.00",Rs./Quintal,4.00,Metric Tonnes,28-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,500.00",850.00,Rs./Quintal,12.00,Metric Tonnes,27-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"2,000.00","1,100.00",Rs./Quintal,4.00,Metric Tonnes,27-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,500.00,"1,600.00","1,100.00",Rs./Quintal,8.00,Metric Tonnes,26-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",800.00,Rs./Quintal,6.40,Metric Tonnes,26-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,400.00",750.00,Rs./Quintal,22.80,Metric Tonnes,25-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"1,600.00","1,100.00",Rs./Quintal,4.80,Metric Tonnes,24-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"2,100.00","1,300.00",Rs./Quintal,8.20,Metric Tonnes,24-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,100.00",700.00,Rs./Quintal,8.40,Metric Tonnes,24-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"2,000.00","1,300.00",Rs./Quintal,7.50,Metric Tonnes,23-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,500.00",850.00,Rs./Quintal,14.40,Metric Tonnes,23-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"1,200.00",800.00,Rs./Quintal,6.60,Metric Tonnes,23-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,800.00",900.00,Rs./Quintal,5.50,Metric Tonnes,22-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"2,000.00","1,300.00",Rs./Quintal,8.80,Metric Tonnes,22-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"1,100.00",700.00,Rs./Quintal,4.20,Metric Tonnes,22-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,500.00,"2,400.00","1,800.00",Rs./Quintal,5.80,Metric Tonnes,21-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,200.00",750.00,Rs./Quintal,13.00,Metric Tonnes,21-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,900.00","1,100.00",Rs./Quintal,7.20,Metric Tonnes,20-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,800.00,"2,400.00","1,600.00",Rs./Quintal,4.40,Metric Tonnes,20-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,300.00",700.00,Rs./Quintal,23.10,Metric Tonnes,20-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"1,900.00","1,100.00",Rs./Quintal,3.20,Metric Tonnes,19-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,400.00",750.00,Rs./Quintal,14.40,Metric Tonnes,19-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,300.00",750.00,Rs./Quintal,20.50,Metric Tonnes,19-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"1,900.00","1,100.00",Rs./Quintal,2.20,Metric Tonnes,18-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,400.00",800.00,Rs./Quintal,15.50,Metric Tonnes,18-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"1,900.00","1,100.00",Rs./Quintal,2.80,Metric Tonnes,17-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,500.00,"2,400.00","1,600.00",Rs./Quintal,13.00,Metric Tonnes,17-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,200.00",700.00,Rs./Quintal,14.00,Metric Tonnes,17-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,500.00,"2,400.00","1,600.00",Rs./Quintal,4.20,Metric Tonnes,16-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,300.00",700.00,Rs./Quintal,10.80,Metric Tonnes,16-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,200.00",700.00,Rs./Quintal,12.60,Metric Tonnes,16-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,600.00,"2,550.00","1,800.00",Rs./Quintal,4.80,Metric Tonnes,15-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,200.00",700.00,Rs./Quintal,9.00,Metric Tonnes,15-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,500.00,"2,300.00","1,600.00",Rs./Quintal,6.20,Metric Tonnes,14-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"2,000.00","1,200.00",Rs./Quintal,5.20,Metric Tonnes,14-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,600.00",900.00,Rs./Quintal,1.60,Metric Tonnes,13-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,500.00,"2,300.00","1,500.00",Rs./Quintal,3.40,Metric Tonnes,13-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,300.00",750.00,Rs./Quintal,13.40,Metric Tonnes,13-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,600.00,"1,700.00","1,200.00",Rs./Quintal,2.20,Metric Tonnes,12-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,500.00",850.00,Rs./Quintal,10.00,Metric Tonnes,12-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,200.00",700.00,Rs./Quintal,4.80,Metric Tonnes,12-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"1,900.00","1,100.00",Rs./Quintal,3.50,Metric Tonnes,11-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"2,210.00","1,500.00",Rs./Quintal,6.50,Metric Tonnes,10-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,300.00",800.00,Rs./Quintal,6.00,Metric Tonnes,10-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"2,300.00","1,600.00",Rs./Quintal,12.80,Metric Tonnes,09-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,250.00",800.00,Rs./Quintal,11.50,Metric Tonnes,09-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,100.00",700.00,Rs./Quintal,3.80,Metric Tonnes,09-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"2,200.00","1,300.00",Rs./Quintal,1.20,Metric Tonnes,08-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"2,300.00","1,500.00",Rs./Quintal,10.00,Metric Tonnes,08-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,200.00",750.00,Rs./Quintal,3.40,Metric Tonnes,08-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,300.00",700.00,Rs./Quintal,14.20,Metric Tonnes,08-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"2,000.00","1,300.00",Rs./Quintal,1.20,Metric Tonnes,07-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"2,000.00","1,500.00",Rs./Quintal,3.40,Metric Tonnes,07-11-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,300.00",800.00,Rs./Quintal,17.40,Metric Tonnes,07-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,600.00,"1,900.00","1,300.00",Rs./Quintal,1.80,Metric Tonnes,06-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,200.00",700.00,Rs./Quintal,12.50,Metric Tonnes,06-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"1,700.00","1,000.00",Rs./Quintal,1.80,Metric Tonnes,05-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,200.00",650.00,Rs./Quintal,9.80,Metric Tonnes,05-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,500.00,"1,500.00","1,000.00",Rs./Quintal,6.50,Metric Tonnes,05-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"2,000.00","1,300.00",Rs./Quintal,6.20,Metric Tonnes,04-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"1,300.00",850.00,Rs./Quintal,3.80,Metric Tonnes,02-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,200.00,"1,500.00",900.00,Rs./Quintal,6.00,Metric Tonnes,02-01-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"2,200.00","1,300.00",Rs./Quintal,4.50,Metric Tonnes,01-12-2025
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,400.00,"1,300.00",850.00,Rs./Quintal,6.00,Metric Tonnes,01-02-2026
Maharashtra,Pune,Junnar(Narayangaon) APMC,Vegetables,Potato,Other,Local,300.00,"1,500.00",900.00,Rs./Quintal,19.20,Metric Tonnes,01-01-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,200.00",800.00,Rs./Quintal,6.80,Metric Tonnes,30-01-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,000.00",800.00,Rs./Quintal,1.40,Metric Tonnes,29-12-2025
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,400.00","1,100.00",Rs./Quintal,4.00,Metric Tonnes,28-12-2025
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,800.00,"2,220.00","1,800.00",Rs./Quintal,4.60,Metric Tonnes,27-11-2025
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,300.00,700.00,550.00,Rs./Quintal,2.40,Metric Tonnes,27-01-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,700.00,"2,500.00","2,000.00",Rs./Quintal,13.90,Metric Tonnes,25-12-2025
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,300.00,"1,300.00","1,000.00",Rs./Quintal,9.60,Metric Tonnes,25-01-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,500.00","1,000.00",Rs./Quintal,33.80,Metric Tonnes,22-02-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,300.00,"1,200.00",850.00,Rs./Quintal,12.40,Metric Tonnes,22-01-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,300.00,"1,000.00",800.00,Rs./Quintal,3.00,Metric Tonnes,21-12-2025
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"2,000.00","1,500.00",Rs./Quintal,9.10,Metric Tonnes,20-11-2025
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,500.00","1,200.00",Rs./Quintal,21.30,Metric Tonnes,19-02-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,800.00","1,400.00",Rs./Quintal,2.00,Metric Tonnes,18-12-2025
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,400.00,900.00,700.00,Rs./Quintal,1.30,Metric Tonnes,17-01-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,400.00",950.00,Rs./Quintal,11.80,Metric Tonnes,15-02-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,400.00","1,000.00",Rs./Quintal,28.10,Metric Tonnes,15-01-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,400.00,"1,000.00",700.00,Rs./Quintal,3.00,Metric Tonnes,14-01-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,"1,000.00","2,380.00","2,200.00",Rs./Quintal,12.00,Metric Tonnes,13-11-2025
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,300.00",900.00,Rs./Quintal,37.40,Metric Tonnes,12-02-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,400.00,"1,050.00",850.00,Rs./Quintal,0.40,Metric Tonnes,12-01-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,600.00,"1,800.00","1,500.00",Rs./Quintal,8.00,Metric Tonnes,11-12-2025
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,300.00",900.00,Rs./Quintal,4.20,Metric Tonnes,11-02-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,300.00",900.00,Rs./Quintal,5.40,Metric Tonnes,11-01-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,500.00","1,100.00",Rs./Quintal,0.40,Metric Tonnes,09-12-2025
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,110.00",900.00,Rs./Quintal,0.40,Metric Tonnes,08-12-2025
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,300.00,"1,300.00",800.00,Rs./Quintal,21.60,Metric Tonnes,08-02-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,400.00","1,000.00",Rs./Quintal,16.40,Metric Tonnes,08-01-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,800.00","1,100.00",Rs./Quintal,2.00,Metric Tonnes,07-11-2025
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,300.00,"1,500.00","1,000.00",Rs./Quintal,19.40,Metric Tonnes,05-02-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,200.00",900.00,Rs./Quintal,2.60,Metric Tonnes,05-01-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,650.00","1,100.00",Rs./Quintal,8.40,Metric Tonnes,04-12-2025
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,500.00","1,200.00",Rs./Quintal,4.80,Metric Tonnes,04-01-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,200.00",850.00,Rs./Quintal,6.40,Metric Tonnes,01-02-2026
Maharashtra,Pune,Junnar(Otur) APMC,Vegetables,Potato,Local,Local,500.00,"1,800.00","1,500.00",Rs./Quintal,6.80,Metric Tonnes,01-01-2026
Maharashtra,Pune,Khed(Chakan) APMC,Vegetables,Potato,Other,Local,800.00,"1,800.00","1,200.00",Rs./Quintal,125.00,Metric Tonnes,31-12-2025
Maharashtra,Pune,Khed(Chakan) APMC,Vegetables,Potato,Other,Local,"1,000.00","1,800.00","1,400.00",Rs./Quintal,125.00,Metric Tonnes,30-12-2025
Maharashtra,Pune,Khed(Chakan) APMC,Vegetables,Potato,Other,Local,"1,200.00","2,000.00","1,500.00",Rs./Quintal,130.00,Metric Tonnes,30-11-2025
Maharashtra,Pune,Khed(Chakan) APMC,Vegetables,Potato,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,100.00,Metric Tonnes,30-01-2026
Maharashtra,Pune,Khed(Chakan) APMC,Vegetables,Potato,Other,Local,"1,000.00","1,700.00","1,200.00",Rs./Quintal,100.00,Metric Tonnes,28-12-2025
Maharashtra,Pune,Khed(Chakan) APMC,Vegetables,Potato,Other,Local,"1,200.00","1,900.00","1,600.00",Rs./Quintal,115.00,Metric Tonnes,28-11-2025
Maharashtra,Pune,Khed(Chakan) APMC,Vegetables,Potato,Other,Local,800.00,"1,500.00","1,200.00",Rs./Quintal,92.00,Metric Tonnes,28-01-2026
Maharashtra,Pune,Khed(Chakan) APMC,Vegetables,Potato,Other,Local,"1,000.00","2,000.00","1,500.00",Rs./Quintal,120.00,Metric Tonnes,27-11-2025
Maharashtra,Pune,Khed(Chakan) APMC,Vegetables,Potato,Other,Local,"1,000.00","1,500.00","1,200.00",Rs./Quintal,90.00,Metric Tonnes,27-01-2026
Maharashtra,Pune,Khed(Chakan) APMC,Vegetables,Potato,Other,Local,"1,000.00","1,900.00","1,300.00",Rs./Quintal,90.00,Metric Tonnes,26-12-2025
Maharashtra,Pune,Khed(Chakan) APMC,Vegetables,Potato,Other,Local,"1,200.00","2,100.00","1,500.00",Rs./Quintal,140.00,Metric Tonnes,26-11-2025
Maharashtra,Pune,Khed(Chakan) APMC,Vegetables,Potato,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,75.00,Metric Tonnes,26-02-2026
Maharashtra,Pune,Khed(Chakan) APMC,Vegetables,Potato,Other,Local,"1,000.00","1,800.00","1,400.00",Rs./Quintal,100.00,Metric Tonnes,25-12-2025
